uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29392,29968,30664,30080,31064,6382,4914,14330,1687,0,403,125.2859104,0,17342,17375,17426,17499,17601,17656,17706,17647,9180,681,221,166,-9170,7640,-11219,0,0,0,125.2983255,1,12265,12303,12353,12369,12391,12347,12262,12200,32954,329,90,24,8593,-6158,13272,0,0,0,125.2983255,2,17329,17522,17590,17555,17473,17579,17757,17840,9573,409,619,314,9244,6370,-11855,0,0,0,125.2983255,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.2983255,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.2983255,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.2983255,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.2983255,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,125.2983255,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.2983255
1,29420,29984,30652,30076,31108,6415,4586,14937,1687,0,407,125.4260056,0,17892,17823,17677,17608,17569,17551,17620,17739,10407,627,166,57,-9361,7373,-11060,0,0,0,125.438772,1,12563,12383,12335,12286,12253,12319,12403,12430,33436,473,79,163,8467,-5850,13502,0,0,0,125.438772,2,18802,18959,19035,18989,18945,18848,18576,18397,19479,1071,442,200,8956,6326,-12032,0,0,0,125.438772,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.438772,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.438772,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.438772,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.438772,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,125.438772,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.438772
1,29400,30004,30640,30160,31008,6378,4671,14615,1688,0,406,125.5682917,0,18311,18282,18262,18255,18256,18258,18254,18283,15089,91,51,21,-8863,7603,-11345,0,0,0,125.5813646,1,12174,12198,12172,12148,12133,12150,12128,12142,31709,108,58,12,8743,-5834,13461,0,0,0,125.5813646,2,18521,18525,18570,18597,18597,18569,18516,18356,17179,338,144,151,9509,6012,-12149,0,0,0,125.5813646,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.5813646,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.5813646,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.5813646,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.5813646,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,125.5813646,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.5813646
1,29396,29960,30664,30092,31104,6370,4781,14517,1691,0,409,125.7125924,0,18099,18205,18273,18306,18309,18246,18181,18169,14716,371,51,87,-8967,7156,-11013,0,0,0,125.7253611,1,11987,11913,11877,11893,11882,11811,11781,11782,29389,265,216,124,8415,-6055,13330,0,0,0,125.7253611,2,17375,17124,16979,17027,17152,17276,17391,17483,6735,949,191,19,9386,5956,-11724,0,0,0,125.7253611,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.7253611,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.7253611,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.7253611,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.7253611,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,125.7253611,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.7253611
1,29460,29980,30644,30104,31096,6006,4329,15113,1690,0,411,125.8569896,0,17562,17569,17596,17629,17651,17618,17554,17523,9630,214,72,20,-9018,7221,-11271,0,0,0,125.8691559,1,11939,11999,12030,12086,12119,12118,12172,12254,31180,374,265,223,8768,-5583,13325,0,0,0,125.8691559,2,17424,17489,17454,17402,17421,17429,17370,17349,8266,164,168,4,9132,6161,-11626,0,0,0,125.8691559,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.8691559,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.8691559,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.8691559,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.8691559,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,125.8691559,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,125.8691559
1,29488,29976,30632,30124,31112,6468,4648,14788,1689,0,413,126.0000403,0,17738,17733,17761,17759,17737,17756,17790,17809,11011,83,109,28,-8746,7452,-11543,0,0,0,126.0126829,1,12274,12205,12181,12214,12239,12260,12299,12389,32524,305,141,66,9107,-5596,13083,0,0,0,126.0126829,2,18358,18402,18410,18398,18380,18327,18304,18305,15812,227,35,15,9571,5972,-12104,0,0,0,126.0126829,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.0126829,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.0126829,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.0126829,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.0126829,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.0126829,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.0126829
1,29908,30176,30620,30184,31080,5833,4784,14793,1682,0,414,126.1373041,0,18456,18456,18473,18463,18460,18465,18489,18493,16683,44,57,22,-8496,7506,-11493,0,0,0,126.150542,1,12384,12413,12457,12471,12424,12378,12354,12361,33706,225,41,13,8774,-5829,13126,0,0,0,126.150542,2,18734,18726,18732,18751,18781,18788,18746,18722,18908,117,55,19,8989,5922,-11939,0,0,0,126.150542,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.150542,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.150542,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.150542,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.150542,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.150542,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.150542
1,31400,30456,30604,30088,31044,6936,4388,14064,1672,0,410,126.2794597,0,18375,18336,18254,18226,18222,18198,18169,18162,14870,306,227,116,-8332,7664,-11859,0,0,0,126.2924244,1,12206,12216,12256,12279,12250,12187,12091,12077,32026,368,118,78,8884,-6146,13257,0,0,0,126.2924244,2,18143,18127,18084,18024,17991,17972,17978,18009,13256,337,97,54,9140,6096,-11986,0,0,0,126.2924244,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.2924244,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.2924244,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.2924244,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.2924244,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.2924244,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.2924244
1,31460,30448,30540,30104,31036,4790,4178,15833,1624,0,409,126.4299991,0,17536,17554,17574,17610,17604,17556,17495,17470,9327,244,77,37,-8135,7157,-11928,0,0,0,126.4408269,1,12041,12060,12105,12153,12194,12199,12141,12105,31461,302,11,35,8366,-5434,13330,0,0,0,126.4408269,2,17245,17227,17222,17220,17217,17221,17245,17287,6812,103,59,31,8455,5799,-12462,0,0,0,126.4408269,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.4408269,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.4408269,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.4408269,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.4408269,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.4408269,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.441855
1,31444,30472,30536,30060,31000,6158,3836,14772,1621,0,399,126.5689957,0,17719,17779,17810,17835,17858,17906,17945,17925,11705,332,193,114,-8105,7392,-12088,0,0,0,126.5809245,1,12374,12365,12355,12385,12408,12426,12410,12390,33577,125,23,10,9035,-5660,13473,0,0,0,126.5809245,2,17605,17654,17677,17659,17629,17601,17549,17552,9854,249,44,20,8536,5942,-12279,0,0,0,126.5809245,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.5809245,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.5809245,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.5809245,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.5809245,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.5809245,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.5809245
1,31552,30452,30504,30092,31036,4909,4092,15951,1652,0,405,126.7063568,0,18528,18573,18661,18701,18544,18389,18346,18252,16922,789,65,216,-8516,7455,-11325,0,0,0,126.7183025,1,12207,12320,12448,12517,12531,12536,12546,12613,34182,518,374,268,8147,-6182,13081,0,0,0,126.7183025,2,18765,18844,19029,19097,19193,19310,19317,19288,21771,976,451,292,8700,6226,-12779,0,0,0,126.7183025,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.7183025,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.7183025,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.7183025,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.7183025,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.7183025,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.7183025
1,31084,30096,30668,30140,31092,6904,4962,14636,1687,0,400,126.8521037,0,18038,18012,18029,17991,17977,18013,18122,18240,13350,358,246,141,-8242,8246,-12899,0,0,0,126.8639774,1,12467,12437,12258,12006,12185,11987,11840,11847,31491,978,795,77,10198,-5669,13619,0,0,0,126.8639774,2,19559,19352,18858,18449,18176,17905,17868,18060,17155,3126,1256,705,10259,5095,-11941,0,0,0,126.8639774,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.8639774,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.8639774,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.8639774,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.8639774,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.8639774,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.8639774
1,29792,29920,30600,30116,31120,7127,3473,13768,1686,0,380,126.9877224,0,17603,17585,17526,17537,17603,17490,17355,17356,8983,371,372,65,-7810,7563,-10558,0,0,0,126.9990859,1,12445,12486,12458,12541,12600,12502,12451,12477,34424,215,139,102,7909,-6196,12982,0,0,0,126.9990859,2,17649,17507,17343,17766,17467,17238,17365,17562,8825,386,711,381,9529,6306,-11835,0,0,0,126.9990859,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.9990859,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.9990859,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.9990859,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.9990859,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,126.9990859,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,126.9990859
1,29624,29940,30668,30108,31016,6848,4189,14944,1695,0,384,127.1117008,0,17746,17719,17713,17745,17703,17665,17694,17733,10646,97,102,30,-9097,7449,-11754,0,0,0,127.1231136,1,11937,11914,11959,12042,12124,12148,12191,12258,31037,585,254,194,9745,-5649,13368,0,0,0,127.1231136,2,17794,18025,17902,17839,17772,17705,17590,17414,10969,840,482,235,9303,6022,-11719,0,0,0,127.1231136,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.1231136,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.1231136,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.1231136,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.1231136,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.1231136,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.1231136
1,29552,29884,30608,30120,31008,6349,3975,14853,1693,0,383,127.2445419,0,18445,18486,18423,18298,18309,18429,18477,18596,16391,447,147,163,-8943,7271,-11325,0,0,0,127.2561197,1,12606,12588,12590,12587,12419,12324,12275,12223,34076,767,189,288,8488,-6204,13638,0,0,0,127.2561197,2,18078,18081,18161,18405,18397,18068,17839,17761,13718,1097,475,191,9403,6515,-11798,0,0,0,127.2561197,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.2561197,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.2561197,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.2561197,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.2561197,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.2561197,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.2561197
1,29492,29844,30688,30184,31128,6661,4516,14741,1702,0,382,127.3800952,0,18461,18520,18518,18475,18496,18512,18519,18500,16929,17,98,59,-8852,7809,-11696,0,0,0,127.3925507,1,12219,12184,12157,12147,12127,12108,12126,12238,31769,211,112,49,9122,-5611,13239,0,0,0,127.3925507,2,18542,18474,18433,18431,18420,18383,18375,18330,16316,225,181,150,9670,6015,-11826,0,0,0,127.3925507,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.3925507,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.3925507,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.3925507,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.3925507,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.3925507,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.3925507
1,29344,29760,30636,30144,31084,4672,4354,15814,1698,0,388,127.5240095,0,17475,17456,17464,17330,17259,17270,17264,17264,7710,483,132,132,-9240,7519,-10938,0,0,0,127.5360899,1,11746,11750,11814,11881,11909,11929,11913,11992,29398,370,206,156,8434,-5958,13421,0,0,0,127.5360899,2,17061,17165,18178,18235,17945,17762,17954,18178,11406,1355,1864,738,8957,6412,-11873,0,0,0,127.5360899,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.5360899,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.5360899,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.5360899,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.5360899,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.5360899,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.5360899
1,29244,29712,30720,30156,31064,6869,4058,14662,1700,0,387,127.6686931,0,17281,17367,17467,17559,17605,17642,17633,17664,9146,621,302,228,-8642,7529,-11627,0,0,0,127.6808584,1,12251,12221,12196,12168,12146,12147,12126,12074,31793,209,146,128,9105,-5709,12828,0,0,0,127.6808584,2,17296,16709,15751,15353,15509,15898,16273,16702,63955,3435,956,295,9548,5927,-11754,0,0,0,127.6808584,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.6808584,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.6808584,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.6808584,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.6808584,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.6808584,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.6808584
1,29184,29592,30652,30132,31060,6444,3932,15398,1706,0,385,127.8117301,0,17953,17994,18025,18089,18133,18086,18069,18133,13410,255,142,155,-8571,7229,-11860,0,0,0,127.824141,1,11879,11975,11986,11958,11902,11880,11947,12099,30089,144,252,202,9056,-5267,13110,0,0,0,127.824141,2,17837,17805,17836,17793,17786,17780,17765,17745,11275,127,51,70,9819,6003,-11381,0,0,0,127.824141,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.824141,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.824141,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.824141,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.824141,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.824141,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.824141
1,29044,29488,30644,30156,31088,5430,4015,15224,1703,0,386,127.9461291,0,18691,18649,18690,18646,18517,18515,18573,18642,17851,341,135,84,-8607,7300,-11166,0,0,0,127.9591763,1,12267,12124,12219,12349,12463,12480,12492,12564,33422,738,309,162,9218,-5577,12788,0,0,0,127.9591763,2,18376,18449,18649,18624,18343,17971,18190,18508,16038,925,722,226,9557,6296,-10993,0,0,0,127.9591763,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.9591763,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.9591763,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.9591763,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.9591763,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,127.9591763,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,127.9591763
1,29028,29336,30636,30160,31080,6001,4109,14972,1701,0,388,128.0846589,0,17681,17668,17640,17691,17725,17755,17841,17853,10782,377,142,100,-8635,7519,-11316,0,0,0,128.0974059,1,11947,11997,12058,12133,12135,12157,12133,12106,31129,362,138,58,8928,-5973,13347,0,0,0,128.0974059,2,18005,18109,18285,18337,18418,18540,18683,18504,15809,1016,577,227,9851,6112,-11657,0,0,0,128.0974059,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.0974059,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.0974059,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.0974059,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.0974059,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,128.0974059,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.0974059
1,29012,29268,30748,30144,31112,5616,4284,15112,1699,0,389,128.2214854,0,17292,17351,17447,17489,17476,17440,17440,17413,8276,300,162,69,-8792,7399,-11519,0,0,0,128.2336676,1,12373,12325,12342,12380,12313,12248,12236,12234,32915,263,115,120,9281,-5691,13119,0,0,0,128.2336676,2,16641,16523,16920,17288,17379,17478,17923,18155,7235,2427,1660,733,9704,6217,-11402,0,0,0,128.2336676,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.2336676,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.2336676,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.2336676,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.2336676,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,128.2336676,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.2336676
1,29000,29272,30628,30108,31028,6298,3941,14963,1699,0,391,128.3590271,0,17979,18069,18144,18223,18253,18254,18215,18194,14259,462,158,128,-8414,7478,-11871,0,0,0,128.3714869,1,12106,12108,12008,11917,11889,11925,12008,12130,30555,497,25,66,9180,-5804,12964,0,0,0,128.3714869,2,17423,17266,17122,17095,17226,17405,17568,17667,7700,1073,99,123,10086,5702,-11557,0,0,0,128.3714869,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.3714869,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.3714869,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.3714869,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.3714869,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,128.3714869,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,128.3714869
